Meas, V1, V2, V3, V4
43, -0.001322361, -0.007873354, 0.039556123, 0.013325999
44, -0.000740131, 0.000099625, 0.005928150, 0.009209530
45, 0.034128613, 0.021904942, 0.016116594, 0.020748304
46, 0.037527194, -0.010447261, 0.011452408, 0.035743927
47, 0.002548689, -0.006955959, 0.012925478, 0.016501753
48, 0.008650884, 0.035572516, 0.005278877, -0.004017907
49, 0.023112343, 0.008375009, 0.011493682, 0.001138850
50, 0.017616032, 0.002969325, 0.033955936, -0.008033036
51, -0.000825964, 0.023825826, -0.003143487, 0.004174683
52, 0.025183570, -0.009509970, 0.032513081, 0.015806895
53, 0.018191149, -0.007126965, -0.009151611, 0.019444461
54, 0.028490668, 0.007227094, 0.039491620, -0.003918475
55, -0.016826184, 0.035801513, 0.010245706, -0.002320938
56, 0.026181039, -0.014717327, 0.016995116, 0.035478953
57, 0.032857017, 0.012506313, 0.006186243, -0.004753570
58, 0.028616267, -0.002323714, 0.025558690, 0.022712849
59, 0.012194625, 0.023616551, 0.038569026, -0.012148591
60, 0.000999938, 0.032141870, 0.004259339, -0.002205576
61, 0.035115882, 0.031561950, -0.013541192, -0.012213784
62, -0.004546879, -0.001503146, 0.001077709, 0.005242733
63, 0.022038480, -0.014529078, 0.000502994, 0.001265988
64, 0.021163452, 0.031839229, 0.003380581, 0.017176092
65, 0.009223927, 0.025484960, 0.011251900, 0.031468689
66, -0.009815627, 0.033209041, 0.019560402, 0.001319732
67, 0.024167146, -0.000276406, 0.016148695, 0.020085147
68, 0.006266072, 0.015323439, -0.006136713, 0.011630056
69, 0.028709542, 0.026420474, 0.020877289, -0.004393215
70, 0.002586322, 0.022744673, 0.016105465, 0.021346969
71, 0.014582732, 0.024308942, -0.019016701, -0.012685496
72, 0.028543031, 0.033525793, 0.016390462, 0.017227966
73, -0.003068205, 0.016676964, 0.010882036, 0.023846556
74, 0.016044643, -0.005534498, -0.006635326, -0.003774812
75, 0.039190032, 0.009992078, -0.014384657, 0.012577751
76, 0.002119942, 0.030810161, 0.015600418, 0.008525121
77, 0.011545745, 0.018559555, 0.030463251, 0.036508728
78, 0.030847342, 0.022123740, 0.004418827, 0.034871503
79, 0.041174856, -0.004104709, 0.000139233, 0.010728692
80, 0.011836522, 0.005013583, 0.006322011, 0.000708391
81, -0.003685349, 0.027812497, 0.016031207, 0.015448197
82, -0.012049734, 0.002787830, 0.000152040, 0.014475891
83, 0.026364993, -0.010593301, 0.004823614, 0.010593598
84, -0.002517559, 0.033764337, 0.036461107, 0.010942560
85, 0.023786721, -0.003182429, 0.008335130, 0.008034798
86, -0.007154862, -0.017379764, 0.005160498, -0.004535326
87, -0.000454752, 0.000828835, -0.000884284, 0.013506903
88, 0.020417133, 0.024168964, -0.005025558, -0.012013870
89, 0.013650690, -0.000936547, -0.009929852, 0.036971981
90, 0.036663388, -0.009136917, 0.024518654, 0.020875930
91, 0.025395412, 0.030811506, -0.020063704, 0.030708137
92, 0.028096324, 0.029127073, 0.035942345, -0.006325835
93, 0.008709191, 0.023324923, 0.016661005, 0.011481749
94, 0.023113131, -0.004503278, -0.011347657, -0.018336424
95, -0.010828689, -0.004417208, -0.004415396, 0.021162304
96, 0.007267780, 0.017375597, 0.018516280, -0.014325287
97, -0.020385024, -0.008533638, 0.024767315, -0.017199781
98, 0.002001537, 0.013426959, 0.024386422, 0.015710970
99, 0.005530979, 0.035458885, 0.009954913, -0.011395593
100, 0.000572347, 0.030527507, 0.009532419, -0.005745177
