Meas, V1, V2, V3, V4
55, 0.025052593, -0.012430336, 0.022460330, -0.010248272
56, 0.019302412, -0.019947954, 0.002058367, 0.016132542
57, 0.016832197, -0.015580356, 0.036606353, 0.026575606
58, 0.017133466, -0.001505089, 0.020479759, 0.003965132
59, 0.038329414, -0.000980257, 0.029501306, 0.030182699
60, 0.031513856, 0.016730590, 0.013609933, 0.000202837
61, 0.039622768, 0.016221860, 0.016658243, -0.016092469
62, 0.011151660, 0.026172539, 0.029383202, 0.011337672
63, 0.004825888, 0.031853566, 0.021955624, 0.039192013
64, -0.013498433, 0.002267491, -0.000023877, -0.013382988
65, -0.015030608, 0.010200272, 0.022798697, -0.011741921
66, 0.002799529, -0.010828283, -0.003524922, 0.034684158
67, 0.016622724, 0.012976553, 0.014272295, 0.023051845
68, -0.014251241, 0.007067367, 0.022456175, -0.012462811
69, -0.003309578, 0.003862581, -0.001256762, 0.033423454
70, -0.006729977, -0.007667253, -0.014524639, 0.035376181
71, 0.032565806, 0.021728340, 0.013683942, 0.032748183
72, -0.007069807, 0.040230533, -0.008362546, 0.018149432
73, -0.012304505, 0.012362800, 0.036600034, -0.000206517
74, 0.033483541, 0.020278397, 0.008298287, -0.003382613
75, 0.024742447, 0.022915393, 0.011567201, 0.023148725
76, 0.003629059, 0.033497827, 0.003205973, -0.006612458
77, 0.021918159, 0.018043049, 0.013349596, 0.015847598
78, -0.004445136, 0.022101018, -0.011908789, -0.012299664
79, -0.002613850, 0.019260874, 0.018254791, -0.006319666
80, 0.011530652, 0.018430214, 0.027100686, 0.037870651
81, 0.002371084, 0.014453939, 0.021623235, 0.007144550
82, -0.012669324, 0.006790620, 0.026126654, 0.026822516
83, 0.011308009, 0.019397553, 0.010489445, -0.014916978
84, -0.002342222, 0.030040781, 0.024560579, -0.005690561
85, 0.017530696, -0.007747905, 0.024827745, 0.012723431
86, -0.010259423, 0.016037928, 0.004069558, 0.024035267
87, 0.015905461, 0.018992893, 0.012396362, 0.034526392
88, 0.006922507, 0.003846018, 0.003259807, 0.009105936
89, 0.004646690, 0.018903890, 0.011060717, -0.000663919
90, 0.037792126, 0.035932299, 0.024000263, 0.002948054
91, 0.027445522, 0.006509807, -0.007871705, -0.004685057
92, -0.010267677, 0.005658760, -0.001461822, -0.003971845
93, 0.012528983, 0.007161094, 0.026066885, -0.000831710
94, -0.014074400, -0.013417257, 0.018952726, -0.013021847
95, 0.024876098, -0.007198872, 0.025788736, -0.007577488
96, -0.010295874, -0.002787626, 0.006358743, 0.009449302
97, 0.027029795, 0.029567277, 0.009765177, 0.026380949
98, 0.007398725, -0.001355470, -0.016604783, 0.018756610
99, 0.032200038, -0.011555248, -0.018223728, 0.001640297
100, -0.005469620, -0.003789943, 0.008232360, 0.001571906
101, 0.011609925, -0.016710951, 0.009726779, 0.003867661
102, -0.014877207, 0.038748895, 0.039637152, 0.024736300
103, 0.009265087, 0.040566884, 0.013228334, 0.022685388
104, 0.029814182, 0.023307635, 0.009204051, -0.014243850
105, 0.025859453, 0.000290780, 0.039568060, 0.005963356
106, 0.019624059, -0.003581222, 0.019699802, 0.032048562
107, -0.019359977, 0.030189091, -0.000443622, -0.012706949
108, 0.008300105, -0.006847498, 0.004055866, -0.012496006
109, 0.029173177, 0.024201603, -0.005406909, 0.008810175
110, 0.022007846, -0.006925212, 0.023766467, 0.016571088
111, -0.016594676, 0.033693241, 0.003470488, 0.006487135
112, 0.016237238, 0.003590665, -0.007784707, 0.000864245
113, 0.005061930, -0.005540834, 0.000045021, 0.019378828
114, 0.034092120, 0.031527400, 0.036303845, 0.023816734
115, 0.006640998, 0.011334217, -0.006350725, 0.012129230
116, 0.037039773, -0.008401902, 0.037608414, 0.003589186
117, 0.024414643, -0.006107400, 0.011628889, -0.003724218
118, -0.004803352, 0.009036788, -0.000281805, 0.032331578
119, -0.015081407, 0.033872182, -0.011739599, 0.016054272
120, -0.009922665, -0.017894815, 0.024398357, 0.023506364
121, -0.010508033, 0.029788940, -0.000661689, 0.027811231
122, 0.007398724, -0.009472548, -0.013205965, 0.023107696
123, 0.000475827, 0.004211540, -0.003230560, 0.008105537
124, 0.024857866, 0.011385443, 0.025457249, -0.008073658
125, -0.019489706, 0.031362559, 0.007401148, -0.004572113
126, 0.025411401, 0.016176042, 0.018160010, -0.009495905
127, 0.011798503, 0.028565749, -0.007222755, 0.010013613
128, 0.038194983, 0.003141689, -0.000494815, 0.006434013
129, -0.014439825, 0.038089646, 0.025762404, -0.006582435
130, -0.010422804, 0.025276916, 0.016121077, 0.010075321
131, 0.035092803, 0.019849129, 0.031615267, -0.010039932
132, 0.033058845, 0.025373828, 0.006011162, -0.001733884
133, -0.008085863, 0.018960808, 0.004046518, -0.002420229
134, -0.016300698, 0.008576196, 0.020457157, 0.025307215
135, -0.010687724, 0.028952823, 0.031291353, -0.009527560
136, 0.000760872, 0.033840821, 0.013615777, 0.035119511
137, 0.001776976, 0.030773106, -0.008173270, 0.019454005
138, 0.007938226, 0.013242047, 0.033262591, 0.041057152
139, 0.022661701, 0.001616412, 0.012786607, 0.031992181
140, -0.005648383, 0.019574374, 0.004116537, 0.027630382
141, 0.002628421, 0.004943786, 0.035545070, 0.027076954
142, 0.028353573, 0.023191962, 0.031242058, 0.013310304
143, -0.017656256, 0.029317956, -0.010450374, 0.032469644
144, -0.015094254, 0.003500581, 0.036353216, -0.002767558
145, 0.019357953, -0.004381490, 0.005302858, 0.004691624
146, 0.030738836, 0.024734384, 0.009416665, 0.022606342
147, 0.027529686, 0.005881903, 0.030210609, 0.031855521
148, -0.014561652, -0.005900121, 0.015814362, 0.014667410
149, 0.038231515, 0.027424592, -0.008295734, 0.030919935
150, -0.013629348, -0.003827801, -0.008909288, 0.017179919
151, 0.021108420, -0.007689675, -0.007164122, -0.013230186
152, -0.010202547, 0.011111824, 0.003568956, 0.006071359
153, -0.011722927, -0.006977617, 0.019394152, 0.002248297
154, 0.003935234, -0.017364532, 0.016528144, 0.019046222
155, 0.029406017, -0.009336728, 0.021249324, 0.028979503
156, 0.024363017, 0.025570656, -0.012881636, 0.033053134
157, 0.010562187, 0.021547971, -0.015387261, 0.007517840
158, -0.007929268, 0.027024515, 0.011441171, 0.018898427
159, -0.017693000, -0.001953529, 0.001715620, 0.012199862
160, 0.009486721, -0.008199743, 0.001020084, 0.034061075
161, 0.012600519, 0.001723146, 0.030980181, -0.011417573
162, -0.014480576, -0.003891845, 0.004871945, 0.001285598
163, 0.021321100, -0.000001692, -0.005932878, 0.001874605
164, 0.019569292, -0.014846895, -0.004048576, 0.028518397
165, 0.004898280, 0.014763123, -0.003284591, 0.030273585
166, 0.023510063, 0.030751520, 0.028440184, 0.028656594
167, 0.003782883, -0.009833155, 0.038234091, 0.003274794
168, -0.007853908, -0.007052437, -0.013387293, 0.034708245
169, -0.009231438, -0.008527823, 0.010562709, 0.031794483
170, 0.039542847, 0.009082336, 0.032808109, 0.033164179
171, 0.021242364, 0.008538719, -0.006330958, -0.009787451
172, -0.013322956, 0.015143850, -0.005333402, -0.010650861
173, 0.002327258, -0.005825195, 0.013331185, 0.019647228
174, 0.025569176, 0.019702532, 0.019800376, 0.036134747
175, 0.018580635, 0.026339645, 0.021268372, 0.017931971
176, -0.010923627, 0.034011648, 0.022668942, 0.006818408
177, -0.013310389, 0.021893649, 0.017928678, 0.035534278
178, 0.032776312, 0.032049289, 0.022386998, 0.028477480
179, 0.027199612, -0.000567428, -0.012441527, 0.028983449
180, 0.024454049, 0.032024165, -0.001861757, -0.000005550
181, 0.020853191, -0.004909669, -0.005982749, 0.029321982
182, -0.010320611, 0.008887987, -0.007494564, 0.030264716
183, 0.036824410, -0.009680936, -0.006628995, 0.037968198
184, -0.003173173, 0.038971924, 0.025683221, 0.002869070
185, 0.012299635, 0.005288233, 0.032686271, 0.015279062
186, 0.005112178, 0.026607451, 0.034943589, -0.013044499
187, 0.038317314, 0.005574431, -0.007668548, 0.008089037
188, 0.006454231, -0.005050214, -0.008271208, 0.035505094
189, -0.002485515, 0.037337844, 0.020041270, -0.005021070
190, 0.037185613, 0.013414277, 0.032787392, -0.004113410
191, -0.014180935, 0.012695241, -0.009317118, 0.034324576
192, 0.036820314, 0.001546838, 0.037035872, 0.019164124
193, 0.034600909, 0.020759716, 0.006340075, 0.002765862
194, -0.015647416, -0.011993944, -0.011736153, -0.017599213
195, 0.028099518, 0.026059142, 0.000213571, -0.002467877
196, 0.026396961, -0.001577720, 0.032698247, -0.015048475
197, 0.027930106, -0.006666099, -0.008580710, 0.013867808
198, 0.018090733, 0.021115978, 0.032763419, 0.018628612
199, 0.038234868, -0.015581133, 0.022984815, 0.020699987
200, 0.024930543, 0.021503382, -0.004583727, 0.038993189
201, -0.003987621, 0.033365556, 0.036593157, 0.023319220
202, 0.023024083, 0.004470595, 0.035497339, 0.033397208
203, -0.013839054, 0.013031435, -0.002766990, 0.022362824
204, 0.013652333, 0.037957524, 0.038333265, -0.020129474
205, 0.000217242, 0.004842496, -0.016748355, 0.023768221
206, 0.031713138, 0.020816404, 0.011562874, -0.005550607
207, 0.027362935, 0.030583604, 0.006285868, 0.009627561
208, 0.014170023, 0.030827979, 0.037145807, 0.014893995
209, 0.031204790, 0.011943219, 0.031265040, 0.016774848
210, 0.007667088, 0.026991765, -0.016329189, 0.005694083
211, 0.013547429, -0.006299387, 0.021998654, -0.012800139
212, 0.021062764, 0.034185950, -0.012236006, -0.001621665
213, 0.031098195, 0.006243131, 0.011396563, 0.008612302
214, 0.037649832, 0.022318470, 0.006249099, -0.018437254
215, 0.003661927, 0.007325312, -0.008809038, 0.010362576
216, 0.005008287, 0.031788486, 0.011200221, 0.005313671
217, 0.027134957, 0.016506024, 0.013139887, 0.030070873
218, -0.002352222, 0.003490608, -0.014700090, 0.020654778
219, 0.032798776, 0.003360923, -0.006565136, 0.009908178
220, 0.036992436, 0.017978029, 0.003005947, 0.021382836
221, -0.001104588, 0.037615282, 0.009888850, -0.007411451
222, 0.007139904, 0.013395043, -0.011520931, 0.007068766
223, 0.022173106, -0.005155674, 0.007633199, 0.037620401
224, 0.035683414, -0.006239366, 0.012576551, 0.022538054
225, 0.016263095, 0.031255452, 0.032380702, 0.024275701
226, -0.009820132, 0.011361654, 0.021141523, 0.034459644
227, 0.029450928, 0.029598021, 0.023963142, 0.010706549
228, 0.016963392, -0.006874856, 0.033429991, 0.021974941
229, 0.015260973, 0.026056042, 0.000350976, 0.010192297
230, -0.015079892, -0.012276520, 0.035070900, -0.000006030
231, -0.014539486, 0.035296149, 0.022675913, -0.012554916
232, 0.015365888, 0.007923389, -0.007876787, -0.004478050
233, 0.026484237, 0.019318177, 0.013323653, -0.008423623
234, 0.007119472, 0.017651015, 0.006435824, 0.016130362
235, 0.015737249, 0.033710071, 0.008725942, 0.018864321
236, 0.009846103, 0.019608045, 0.035020811, 0.024645457
237, -0.014740899, 0.027301272, 0.001102905, 0.035386229
238, -0.014656410, -0.009182942, 0.036609161, 0.015651354
239, 0.019793117, 0.032226949, 0.036625516, 0.037305633
240, 0.002499212, -0.005333321, 0.033128419, 0.007480561
241, 0.010640873, -0.000343583, 0.025564661, 0.029795762
242, 0.013503212, 0.036265124, 0.035018780, -0.007678401
243, -0.013475928, -0.003274481, 0.009196909, 0.004906273
244, 0.031128064, 0.005608195, 0.025250808, 0.014740046
245, -0.008650223, -0.008456933, -0.004222194, 0.032019195
246, 0.027703005, 0.002073769, 0.028202413, 0.015531777
247, 0.026748704, 0.031749222, -0.008801105, 0.004375763
248, 0.026688747, 0.016827700, 0.026584058, 0.037431861
249, 0.033876904, 0.020822344, -0.013344879, -0.015922483
250, 0.031797247, 0.017260540, 0.035125435, 0.021998275
251, -0.001024876, -0.016909337, 0.013279710, -0.013058434
252, 0.033787415, 0.005381992, -0.011623484, 0.022076734
253, 0.018774718, 0.019834704, 0.033474014, 0.011073237
254, -0.004343515, 0.024674103, -0.002206305, 0.035712762
255, -0.000348893, 0.033488754, 0.012923278, 0.013104135
256, 0.022697014, 0.036241264, 0.032986120, 0.028324350
257, 0.001227411, 0.025201492, -0.013881466, -0.007967542
258, 0.018679396, 0.030976223, 0.030520338, -0.010627478
259, 0.024989631, 0.040129516, 0.034249549, 0.006893829
260, 0.024554447, 0.000824811, -0.017527750, 0.002854900
261, 0.000629070, -0.011276178, 0.035320754, 0.006662854
262, 0.028104922, 0.011961982, 0.028678090, -0.007271520
263, 0.014998412, -0.001250461, 0.022123561, 0.010431387
264, 0.002352648, 0.028300101, 0.008449220, 0.008352052
265, 0.006217297, 0.006228701, -0.001526570, 0.034816224
266, -0.012556537, 0.010910854, -0.008053487, 0.008443859
267, -0.020183729, 0.041181956, 0.010947557, -0.003994056
268, -0.007746070, 0.011615910, 0.000475956, -0.009136014
269, 0.010158485, 0.008804218, 0.019433011, 0.032367418
270, -0.019976380, 0.002594680, 0.009458876, 0.000949233
271, -0.006857775, 0.001061850, 0.030338626, 0.021582199
272, 0.012588366, 0.006340485, 0.005471513, 0.003112496
273, 0.023160768, 0.010104840, 0.001697626, -0.010781431
274, 0.034042837, 0.015963378, -0.003465476, 0.032390517
275, -0.003878356, -0.005919664, -0.006219122, 0.017999840
276, 0.025279558, 0.010830254, 0.007847332, 0.009965295
277, 0.033295186, -0.013064996, 0.007256013, -0.009669965
278, 0.005043609, -0.011474401, -0.010831297, 0.005140258
279, 0.012107608, 0.028299947, -0.004045025, 0.008438886
280, 0.038250422, -0.013275045, -0.010666488, -0.001226331
281, 0.024859571, 0.029225458, 0.012769989, -0.012632183
282, 0.022700760, 0.027838917, 0.022525999, 0.018804243
283, 0.032897086, 0.032881035, -0.002369555, 0.026441033
284, 0.030014259, -0.018688673, 0.007470572, 0.040585002
285, -0.015030383, 0.026800963, 0.029608623, 0.016250398
286, 0.008084904, 0.017737649, -0.007537906, 0.033027928
287, 0.034547656, 0.004957939, -0.000590423, 0.003317078
288, 0.016580135, 0.000757458, 0.022729763, -0.011652765
289, -0.011244465, -0.004539481, -0.010393283, -0.002316065
290, 0.007251155, 0.024003649, -0.005456219, -0.016657486
291, 0.016519296, 0.014726354, 0.025438938, -0.015940950
292, 0.012231640, 0.033370571, -0.005744712, -0.011497354
293, 0.024869928, 0.024812251, 0.016378797, 0.010207092
294, -0.005975113, 0.015391020, 0.028884429, 0.034794104
295, 0.016502276, 0.032286695, 0.017534666, 0.019328118
296, 0.021578605, -0.019713625, -0.013676999, -0.001089270
297, -0.009169718, 0.034414676, 0.036943872, 0.012248676
298, 0.020125872, -0.011986771, 0.032885849, 0.010362556
299, -0.004370612, 0.006609751, 0.024839374, 0.030920873
300, 0.034783230, 0.000325932, 0.023915157, 0.038996291
301, -0.009096334, 0.034891519, 0.022334138, -0.019993851
302, -0.002119911, 0.018933786, 0.024449185, -0.002660594
303, 0.032313888, 0.020023639, 0.005272347, 0.009338582
304, 0.001794606, 0.035009927, 0.010390269, 0.036961253
305, 0.012893190, -0.005112473, 0.009187609, 0.024947390
306, 0.000520651, 0.026770181, 0.020237546, 0.011261922
307, 0.017069040, -0.016230826, -0.005128702, 0.037076469
308, 0.014058803, 0.016233587, 0.019904231, 0.007300760
309, 0.005619630, 0.015317600, 0.005494965, 0.005042015
310, 0.013816576, 0.006493793, 0.002186363, 0.014248389
311, -0.006882282, -0.003147922, 0.017333822, 0.006479295
312, -0.013254736, 0.030443505, 0.018751757, 0.013403326
313, -0.004481009, 0.004236363, 0.023349182, 0.022176354
314, 0.030414962, 0.027265757, 0.035078842, -0.002772874
315, 0.023854022, 0.019421625, -0.005116049, 0.030825560
316, 0.021524366, -0.015871020, 0.006592852, 0.035928764
317, 0.021104466, -0.001429281, 0.006790913, 0.016256484
318, 0.033095419, 0.018928524, -0.009571440, 0.027698812
319, -0.012194562, -0.000851277, 0.002912091, 0.032554114
320, 0.014598666, 0.001019029, 0.007624863, 0.017443584
321, -0.000690927, 0.028939549, 0.010992054, 0.005129343
322, 0.039244413, 0.036263447, 0.036197183, 0.022386422
323, 0.038390453, 0.023199310, 0.030024398, 0.008814778
324, -0.002873037, 0.014103474, 0.002535198, -0.018611203
325, 0.033759821, 0.023911751, 0.017611217, -0.000178064
326, 0.013271174, -0.001385671, 0.037841125, 0.030909936
327, -0.009920769, 0.023112159, 0.000066025, -0.013030315
328, -0.013631513, 0.007296917, 0.001843756, 0.021839522
329, 0.004536515, 0.032708017, 0.001783583, 0.021200425
330, 0.031228761, 0.028129001, 0.037218288, 0.002219842
331, 0.013929886, -0.013475512, 0.032867064, 0.008819474
332, 0.011075870, 0.037610240, 0.020367903, 0.023197501
333, -0.021154208, -0.006078409, 0.000420003, 0.010783328
334, 0.033520435, -0.006355282, 0.022410494, 0.037129842
335, -0.002624847, 0.010585322, -0.012710534, 0.035506189
336, 0.019259527, -0.009813946, -0.004450487, 0.010206853
337, 0.013015801, 0.037268340, -0.010388504, 0.022329952
338, -0.018805189, 0.005495213, 0.022290681, 0.023763584
339, 0.005483869, 0.018314267, 0.001729345, 0.031859438
340, 0.004813421, -0.013325397, -0.005825542, 0.036623280
341, 0.040776474, 0.001642843, -0.010145499, 0.013805547
342, 0.022622656, -0.018411678, 0.038798220, 0.000369498
343, 0.006945990, 0.036576002, 0.035523987, 0.011954747
344, -0.017205061, 0.001354311, 0.007245858, 0.020430769
345, 0.033689129, 0.004067086, 0.037019484, -0.002439511
346, -0.007176868, 0.037519597, 0.023553600, 0.016442646
347, 0.028229347, 0.037098933, 0.009945146, -0.016141979
348, 0.035651524, 0.003731817, -0.017976747, -0.012416254
349, 0.025303872, 0.017780843, -0.002104744, 0.000114057
350, 0.035549536, 0.021919847, 0.027930321, 0.031017074
351, -0.013017713, -0.005672388, 0.008254068, -0.009119600
352, 0.021183157, 0.026452353, 0.017735552, -0.009007751
353, 0.002416506, 0.019242052, 0.003317542, -0.007702105
354, 0.032226946, -0.008430847, 0.023191038, -0.010322485
355, -0.010354797, 0.025899805, 0.020832032, -0.013996877
356, -0.007953609, -0.003960031, 0.004035708, -0.001827354
357, 0.016958298, -0.015318491, 0.037381739, 0.012347419
358, 0.015779772, 0.027385722, 0.026381629, 0.014417901
359, 0.011205700, -0.008289223, 0.021511690, 0.016379588
360, 0.004652599, 0.006904445, -0.004564483, 0.004430133
361, -0.003789361, 0.000654931, 0.010998674, 0.009434365
362, 0.031768881, -0.007922232, 0.011640175, -0.003832295
363, 0.024576748, 0.019362436, 0.001322362, 0.000308220
364, 0.036634773, 0.014421965, 0.028221796, 0.028985649
365, 0.035191607, 0.006392949, 0.033623856, 0.039538349
366, 0.035623419, 0.009241824, 0.031184934, 0.006397301
367, 0.027620411, -0.009515860, -0.010287765, 0.002828896
368, 0.034678988, 0.011052360, 0.008264915, -0.016973300
369, 0.018722500, -0.012895299, 0.007580801, 0.027079004
370, 0.009935607, -0.003124461, 0.037211948, 0.011733084
371, -0.015451662, -0.000416634, 0.012638243, 0.029264091
372, 0.037237810, -0.013984783, 0.029498308, 0.009278669
373, 0.039002245, -0.002613298, 0.034698673, 0.028407538
374, -0.004149016, 0.004559865, -0.005662781, -0.007549795
375, 0.035635392, -0.003611768, -0.008699933, -0.003616404
376, -0.005765583, -0.003194935, 0.016163081, -0.015087227
377, 0.016430060, 0.002305600, 0.010624957, 0.038582946
378, -0.014423616, 0.029659024, -0.005318770, -0.014260450
379, -0.012172273, 0.010856193, -0.005649515, 0.021988739
380, 0.019417594, 0.010252242, 0.033010135, 0.012972476
381, -0.015473725, -0.009767443, 0.018833550, 0.036578144
382, -0.006841176, 0.001824020, 0.018325293, -0.002618803
383, -0.008581175, 0.008330223, -0.012179684, 0.033134182
384, 0.018958931, 0.004670325, 0.015327255, 0.013399963
385, -0.012594075, 0.013787556, 0.000674323, -0.006021022
386, -0.009012174, 0.003400384, 0.006867622, -0.008409355
387, -0.000014492, 0.027833290, 0.008351176, 0.017691305
388, 0.005661801, 0.037328344, 0.009424772, 0.026830336
389, 0.007397141, 0.009448018, -0.006218729, 0.029781160
390, 0.011900886, -0.014779527, 0.033046468, -0.000147303
391, -0.003395193, 0.008841594, -0.020252208, 0.038991109
392, -0.012226360, -0.007237543, 0.027648517, 0.030536740
393, 0.024569613, -0.017810763, 0.020518489, 0.006474967
394, -0.011509368, -0.007211643, -0.008695334, 0.039161719
395, 0.011251530, 0.019039409, -0.016747940, 0.008236914
396, 0.004924679, 0.020296067, 0.018771488, 0.018712622
397, 0.025544077, 0.034670527, 0.004354015, -0.003946104
398, 0.016806042, -0.003497773, 0.028986470, -0.002677388
399, 0.019525780, -0.010607610, -0.015142484, 0.030968297
400, 0.013010754, 0.003256023, 0.014554294, 0.021789676
401, 0.009232370, 0.015252244, 0.035377838, 0.037276154
402, 0.008337235, -0.017461818, -0.008991527, 0.028351142
403, 0.022470623, -0.010973787, -0.002454969, -0.010314706
404, 0.035672578, 0.014841455, -0.014191969, -0.017386490
405, 0.007320265, -0.007219398, -0.011741950, -0.008647489
406, 0.010452791, -0.019828438, 0.004771289, 0.039080098
407, -0.010345340, 0.004591828, 0.006196793, -0.013467646
408, 0.003697207, 0.027669154, 0.025346358, 0.010616572
409, 0.004959462, -0.002301820, -0.009667248, -0.008180433
410, -0.004671551, 0.031567657, 0.019661017, 0.014025024
411, 0.027493603, 0.036107022, 0.023544581, 0.017278588
412, 0.001770846, -0.004803925, -0.006233600, 0.024029432
413, -0.005826893, -0.001405168, 0.001922414, 0.013358627
414, 0.032192137, -0.014725367, 0.013581907, -0.000787013
415, 0.024379167, 0.015739884, 0.036308987, 0.022548582
416, -0.015664787, 0.022873119, 0.007254903, 0.033713006
417, 0.035566309, 0.015153996, 0.037919326, 0.001394010
418, 0.007794598, 0.017881479, -0.004916577, 0.017306727
419, 0.002135081, 0.006675385, -0.003678732, -0.001592326
420, 0.010818360, -0.001031889, 0.001005082, 0.024674551
421, 0.001006809, 0.033968270, 0.033080292, 0.000396059
422, 0.015648597, 0.025841360, 0.028374429, -0.001871529
423, 0.001248124, 0.009109022, 0.000016480, 0.034026839
424, 0.038750554, 0.019967212, 0.020491445, -0.006049038
425, 0.023601307, 0.027965019, 0.025125005, 0.009887077
426, 0.025294502, -0.000252444, -0.005622319, -0.016409473
427, -0.014530019, 0.008115697, 0.006522844, 0.017451442
428, 0.014927580, -0.012137036, 0.024525760, -0.003451661
429, -0.006104735, 0.029943184, 0.035773661, 0.005109803
430, 0.016707395, -0.011197269, 0.018356091, 0.013145648
431, -0.018886286, 0.022984408, 0.004288367, 0.039067840
432, 0.016777869, -0.011028828, 0.006421912, 0.010220629
433, -0.003014642, 0.022980254, 0.018714340, 0.030788035
434, -0.007239191, 0.007773514, -0.012974789, -0.008124435
435, 0.009366386, -0.007077854, -0.021938489, 0.018931129
436, 0.041154197, 0.012792549, -0.005627258, -0.000947123
437, 0.007513849, 0.018936184, 0.018227220, 0.014857619
438, 0.027106778, 0.031503085, 0.034697480, 0.005636031
439, -0.009969151, -0.006858758, -0.002415193, -0.000165952
440, 0.035583103, 0.033948418, 0.003578179, 0.029319733
441, 0.013046665, -0.018319492, -0.001061248, 0.015642991
442, 0.018867021, 0.011885223, -0.006368614, 0.025236533
443, 0.041732053, -0.007694052, -0.000760979, -0.003100628
444, 0.011905874, 0.031016557, 0.020962142, 0.026296208
445, -0.004913419, 0.010844625, 0.020903210, 0.004655472
446, -0.002182408, 0.010770420, 0.009566464, -0.008419642
447, -0.011522218, 0.021574824, -0.001021491, 0.010656771
448, -0.001103689, 0.016427189, 0.016980099, 0.037446395
449, 0.014250825, 0.023933626, 0.014144574, -0.005242735
450, -0.008082036, 0.032523486, -0.013141402, 0.022141981
451, 0.020610911, 0.009221404, 0.021805559, -0.002291601
452, 0.021007494, 0.007220738, -0.006355681, 0.033524190
453, 0.033574728, 0.001772301, -0.007004960, -0.009763889
454, 0.012955077, 0.031981026, -0.011162973, 0.005360369
455, 0.023382761, 0.025148479, 0.012778200, 0.001253035
456, -0.011960290, -0.004792581, 0.001259207, 0.036810273
457, -0.001833240, -0.018597645, -0.006601808, -0.000156494
458, -0.012097619, 0.004115475, 0.040562250, -0.015503950
459, 0.005179310, 0.021164719, 0.028918789, -0.008120373
460, -0.001609180, 0.020154014, 0.011443380, 0.006536677
461, 0.028003459, -0.010095565, 0.025520140, 0.022012091
462, 0.034871124, 0.028948932, 0.011937232, 0.001263066
463, 0.034030749, 0.021347236, 0.008383995, -0.002793147
464, 0.032052607, 0.020083453, -0.000681623, -0.007173126
