D9, 0.032680997, -0.000029891D9, 0.032671323, 0.000254095D9, 0.032677140, 0.000191215D9, 0.032678499, -0.000087973
D9, 0.032674230, -0.000257486
D9, 0.032674437, -0.000242499
D9, 0.032677275, -0.000136512
D9, 0.032679142, -0.000113439
D9, 0.032675123, 0.000141573
D9, 0.032675643, 0.000097137
D9, 0.032680151, -0.000115196
D9, 0.032680037, -0.000199644
D9, 0.032669535, 0.000114034
