Meas, V1, V2, V3, V4
204, 0.034243407, -0.009567722, 0.040096018, 0.038707443
205, 0.041690396, 0.019043224, 0.026658216, 0.004133121
206, 0.017011973, 0.017708715, 0.033899501, -0.009229244
207, 0.034980719, 0.019753564, 0.015015827, 0.021072227
208, 0.001194361, 0.012077208, 0.014725195, 0.001464299
209, 0.038842585, -0.000029672, 0.024796554, 0.033173166
210, 0.025623656, -0.007318343, 0.006243281, 0.021196550
211, -0.009043453, 0.044066367, 0.022164906, 0.043287361
212, 0.001042082, 0.008787224, 0.001191935, -0.004412493
213, 0.030724332, 0.032138537, -0.006755339, -0.002091969
214, 0.018461442, 0.018526635, -0.003761550, 0.033457479
215, 0.041811185, 0.011334431, -0.010411136, 0.002248151
216, 0.020763034, 0.012132940, 0.030249013, 0.036907407
217, -0.005297312, 0.008585216, 0.003232542, 0.044936049
218, 0.014077150, 0.047865155, 0.001575935, 0.007591070
219, 0.042531583, -0.001952973, 0.018328133, 0.016175322
220, 0.033045680, -0.005469041, -0.003762273, 0.010461396
221, 0.024045789, 0.028489796, -0.010350128, -0.010931263
222, 0.021956271, -0.004801046, 0.035951433, 0.029785604
223, 0.020929272, 0.010436172, 0.034586729, 0.033381438
224, 0.047284395, 0.001989658, 0.021836566, -0.000503386
225, -0.014546536, 0.009730432, 0.016509813, 0.036608800
226, 0.002584429, 0.030474574, -0.001312035, 0.007597940
227, 0.023625419, -0.005997316, 0.028869711, 0.025163304
228, 0.006142451, 0.000604836, -0.004985756, 0.007966438
229, 0.025872302, 0.029158951, 0.030510766, 0.028488090
230, -0.013888625, 0.035451939, -0.003163395, 0.008370221
231, 0.022566072, 0.022503140, 0.004106075, 0.024086374
232, -0.012166561, 0.002447323, 0.010831206, -0.010014849
233, 0.002310974, 0.034294077, 0.020353145, 0.039855430
234, -0.004778545, 0.022641319, 0.015638303, 0.045490862
235, 0.019638413, -0.005426202, 0.031049517, 0.007626179
236, 0.010316390, 0.029455830, -0.000067628, 0.009560614
237, 0.042179943, 0.036490125, 0.018406454, 0.001254448
238, 0.006369571, 0.035033873, -0.006394528, -0.003758540
239, -0.005341477, 0.000653334, -0.004978511, 0.010228746
240, 0.011714765, 0.021712564, 0.027409669, 0.024094639
241, 0.029824842, 0.003014233, -0.013393055, 0.032258912
242, -0.015808234, 0.022380077, -0.002145340, 0.012112139
243, 0.040698990, 0.027937987, 0.010308144, -0.007523817
244, 0.013500204, 0.002742061, 0.007579209, -0.003931141
245, 0.029433698, 0.001860810, 0.031688872, 0.015956788
246, -0.009874772, 0.017800094, -0.003175386, -0.013268797
247, 0.005519945, 0.004963122, 0.027437663, 0.003509080
248, 0.030010407, 0.013869943, 0.043083679, 0.011907755
249, 0.033474036, 0.008177785, -0.016255585, 0.001308644
