Meas, V1, V2, V3, V4
284, 0.013842001, 0.016204032, 0.016820473, 0.020235129
285, 0.008624366, 0.017980768, 0.028646093, 0.000028673
286, -0.010517510, 0.024699102, 0.026693233, -0.003523510
287, -0.007017772, -0.011795629, -0.001714890, 0.000514376
288, -0.010377133, 0.041226655, 0.021831093, 0.044885761
289, 0.043536949, 0.024817235, 0.043557817, 0.021991245
290, 0.021346568, -0.003864021, 0.005747863, -0.001412096
291, 0.026212796, 0.004028343, 0.003036603, 0.027083053
292, 0.026432987, 0.035329302, 0.039295296, -0.003092457
293, 0.007931988, 0.011220305, 0.003759953, 0.010273951
294, 0.005720156, 0.023875970, 0.013587880, 0.030744089
295, 0.006448981, 0.002868626, 0.037155011, 0.033687617
296, 0.023157241, 0.006490027, 0.014998242, 0.016717646
297, 0.023725709, 0.015836676, 0.037925306, 0.024681701
298, 0.008838810, 0.027018311, 0.032241091, 0.001344994
299, -0.002662647, 0.008490878, -0.008010104, 0.005379187
300, 0.025371263, 0.005656320, 0.028437967, -0.008963437
301, -0.007797110, -0.004948215, 0.018679065, 0.025394136
302, 0.045574675, 0.007760235, 0.031638604, 0.015921783
303, 0.034407339, 0.024421260, 0.000619712, 0.033176055
304, 0.035481802, 0.025190881, 0.009117999, 0.016927375
305, -0.008000170, 0.014526997, 0.028854649, 0.018813557
306, 0.013247771, -0.013514582, 0.016595256, 0.007774924
307, 0.040817470, 0.027221490, -0.001106819, 0.006583778
308, -0.003690047, -0.001861728, 0.002209951, -0.004263808
309, 0.040006209, 0.010195301, 0.010215297, 0.020845823
310, 0.001739591, 0.026805129, 0.038909387, -0.001743040
311, 0.006921257, 0.041947762, -0.001813678, 0.039122068
312, 0.040259821, 0.001438357, 0.019564383, 0.033111268
313, -0.007322766, 0.037211936, -0.004663046, -0.005723972
314, 0.001533246, 0.012982749, 0.023014381, 0.035075484
315, -0.009563564, 0.010549208, 0.011398039, -0.003514948
316, 0.007540095, 0.023740153, 0.036195857, 0.040755106
317, -0.005723205, 0.013031339, 0.029160976, 0.027117842
318, 0.035966940, 0.012033097, -0.005666655, 0.005607748
319, 0.037038844, 0.033707294, 0.023729553, 0.024413575
320, -0.001029287, -0.007274281, -0.006456178, 0.010321011
321, 0.025413691, 0.014039247, -0.011743041, 0.027962842
322, 0.018972407, -0.001704170, 0.010012391, 0.015092212
323, 0.034082948, 0.000166931, 0.030062409, 0.017307618
324, 0.018643015, 0.031261777, -0.004780968, -0.006584250
325, -0.010460888, 0.019365782, -0.003587941, 0.015047422
326, -0.007164962, -0.004861760, 0.041874423, 0.025405445
327, 0.018613797, 0.031003242, 0.037955288, -0.001614627
328, 0.021973860, 0.041984982, 0.034781605, 0.040840875
329, 0.020726008, 0.018863781, 0.023544302, 0.023112704
330, 0.013430506, 0.031544742, 0.046247661, -0.004654116
331, -0.010434765, 0.036590689, 0.041334055, 0.008883259
332, 0.033049752, 0.016807022, 0.001979751, -0.001146660
333, 0.032354101, -0.004975522, -0.008935615, 0.013762860
334, 0.015447326, 0.020847476, 0.036914728, -0.000812983
335, -0.005767548, 0.005208901, 0.009468101, -0.002856584
336, 0.035368835, 0.014315736, 0.027148000, -0.006881421
337, 0.033442943, 0.002910504, -0.005154811, 0.015959918
338, 0.027762246, 0.036964714, 0.021647247, 0.036965267
339, -0.004019306, -0.010221403, -0.012416393, 0.007802650
340, -0.004710918, 0.046138979, 0.001509057, 0.039101680
341, 0.035141763, 0.020292978, -0.005488385, 0.032092296
342, -0.001051317, 0.046012166, 0.015487543, 0.016568137
343, 0.034553403, 0.000334278, 0.012570949, -0.001178286
344, 0.022390992, 0.036290743, 0.008245626, -0.013509095
345, 0.042147490, 0.013013819, -0.004744734, -0.004134603
346, -0.000322835, 0.034267761, 0.037301796, 0.006700196
347, -0.001146376, -0.004505567, 0.019690051, 0.012283984
348, 0.029330601, 0.021854636, -0.015979413, 0.009183650
349, 0.020994606, 0.030375610, 0.010024929, 0.022454930
350, 0.016717123, 0.024774056, 0.024710821, 0.016693245
351, 0.036670130, 0.019816834, 0.008014554, 0.009021366
352, 0.024760173, 0.045252818, 0.041400817, 0.040156514
353, 0.003011497, 0.013413984, 0.035142562, 0.034596053
354, 0.016063523, 0.002514987, -0.012130068, 0.015626277
355, 0.005892016, 0.024672652, 0.024381731, 0.003004628
356, -0.001943018, 0.029285350, 0.020982015, 0.037625978
357, 0.011433404, -0.012875029, 0.019729121, 0.024492575
358, -0.003760471, 0.038463521, 0.039785238, 0.013688231
359, 0.041777322, 0.039803730, 0.001337691, 0.014538220
360, -0.011237164, 0.010454599, 0.008519390, 0.013137739
361, 0.003825937, -0.003674619, 0.027476760, 0.026212480
362, 0.019268396, -0.002355869, 0.028901121, 0.009636577
363, 0.012443270, 0.020028747, -0.002701434, 0.007133760
364, 0.016326628, 0.010474978, 0.031209005, 0.026874492
365, 0.001456160, -0.001506092, 0.036451216, 0.010692037
366, 0.017511959, 0.038805824, 0.033091968, 0.033058737
367, 0.016459077, 0.022259555, 0.038784154, 0.031363286
368, 0.047101658, 0.031538569, 0.041645383, 0.024018462
